"gsid","Owner","PSAL_Catalog","Type_2D_3D","Processed","Process_date","Site_ID","Local_ID","Age_Period_ID","Weight","Material_ID","PPTP","Archie_ID","Proprietary","Experimental","Notes","Flag","Biface"
266,"Nyers",266,"2.5D","Processed",6/19/2021 16:33:47,16,"01-07",1,1.00000,,266,,,0,"Gill Gulch",0,1
267,"Nyers",267,"2.5D","Processed",6/19/2021 16:35:08,32,"(t3)l3 376",1,2.50000,,267,,,0,"Nipeheme Village",0,1
268,"Nyers",268,"2.5D","Processed",6/19/2021 16:36:27,32,"(T3) L8 369",,0.50000,,268,,,0,"Nipeheme Village",0,1
269,"Nyers",269,"2.5D","Processed",6/19/2021 16:37:51,70,"95-8",1,1.40000,,269,,,0,"10IH1286",0,1
271,"Nyers",271,"2.5D","Processed",6/19/2021 16:39:09,32,"(t1) l79",,0.80000,,271,,,0,"Nipeheme Village",0,1
272,"Nyers",272,"2.5D","Processed",6/19/2021 16:40:27,32,"(t4)l1 152",,0.50000,,272,,,0,"Nipeheme Village",0,1
273,"Nyers",273,"2.5D","Processed",6/19/2021 16:41:46,32,"(t4)l8 488",,4.60000,,273,,,0,"Nipeheme Village",0,1
274,"Nyers",274,"3D","Processed",6/17/2021 15:07:20,295,"73-24940",4,4.60000,,274,"10IH73-24940",,0,"Cooper's Ferry Pit Feature P1",1,1
275,"Nyers",275,"3D","Processed",6/19/2021 16:43:10,295,"73-24941",4,7.20000,,275,"10IH73-24941",,0,"Cooper's Ferry Pit Feature P1",1,1
276,"Nyers",276,"3D","Processed",6/4/2022 10:54:34,295,"73-24942",4,7.50000,,276,"10IH73-24942",,0,"Cooper's Ferry Pit Feature P1",0,1
277,"Nyers",277,"3D","Processed",6/4/2022 10:31:58,295,"73-24943",4,9.10000,,277,"10IH73-24943",,0,"Cooper's Ferry Pit Feature P1",1,1
278,"Nyers",278,"3D","Processed",1/28/2022 8:56:14,11,"73-30048",4,7.18000,,278,"10IH73-30048",,0,"Unit V level 1 F61 (PFP2). Rn 25201, rescanned LGD 2022  (orig still avail as 1000278)",1,1
279,"Nyers",279,"3D","Processed",6/19/2021 16:48:49,11,"73-24946",4,6.40000,,279,"10IH73-24946",,0,"Cleanup level 1. From wall of Unit O.",1,1
280,"Nyers",280,"3D","Processed",11/3/2021 10:36:11,295,"73-24948",4,6.20000,,280,"10IH73-24948",,0,"Cooper's Ferry Pit Feature P1",0,1
281,"Nyers",281,"3D","Processed",6/19/2021 16:51:34,295,"73-24949",4,6.10000,,281,"10IH73-24949",,0,"Cooper's Ferry Pit Feature P1 (auger)",1,1
282,"Nyers",282,"3D","Processed",6/19/2021 16:52:59,295,"73-24951",4,6.60000,,282,"10IH73-24951",,0,"Cooper's Ferry Pit Feature P1",1,1
283,"Nyers",283,"3D","Processed",6/19/2021 16:54:24,295,"73-24952",4,4.00000,,283,"10IH73-24952",,0,"Cooper's Ferry Pit Feature P1",1,1
284,"Nyers",284,"3D","Processed",6/19/2021 16:55:48,295,"73-34054",4,2.20000,,284,"10IH73-34054",,0,"Cooper's Ferry Pit Feature P1        (changed from 73-24956)",0,1
285,"Nyers",285,"3D","Processed",6/19/2021 16:57:16,295,"73-24957",4,3.60000,,285,"10IH73-24957",,0,"Cooper's Ferry Pit Feature P1",1,1
286,"Nyers",286,"3D","Processed",6/19/2021 16:58:41,295,"73-24959",4,6.50000,,286,"10IH73-24959",,0,"Cooper's Ferry Pit Feature P1",1,1
287,"Nyers",287,"2.5D","Processed",6/19/2021 17:00:02,4,"35JA53-2",,3.50000,,287,,,0,"35JA53-2   Labeled incorrectly as ""Piltcher""",0,1
288,"Nyers",288,"2.5D","Processed",6/19/2021 17:01:23,4,"35JA53-3",,7.80000,,288,,,0,"35JA53-3   Labeled incorrectly as ""Piltcher""",0,1
289,"Nyers",289,"2.5D","Processed",6/19/2021 17:02:44,4,"35JA53-4",,3.70000,,289,,,0,"35JA53-4   Labeled incorrectly as ""Piltcher""",0,1
290,"Nyers",290,"2.5D","Processed",6/19/2021 17:04:04,4,"35JA53-5",,5.60000,,290,,,0,"35JA53-5   Labeled incorrectly as ""Piltcher""",0,1
291,"Nyers",291,"2.5D","Processed",6/19/2021 17:05:25,4,"35JA53-6",,3.80000,,291,,,0,"35JA53-6   Labeled incorrectly as ""Piltcher""",0,1
292,"Nyers",292,"2.5D","Processed",6/19/2021 17:06:46,4,"35JA53-7",,3.40000,,292,,,0,"35JA53-7   Labeled incorrectly as ""Piltcher""",0,1
293,"Nyers",293,"2.5D","Processed",6/19/2021 17:08:11,4,"35JA53-8",4,7.00000,,293,,,0,"35JA53-8   Labeled incorrectly as ""Piltcher""",0,1
294,"Nyers",294,"2.5D","Processed",6/19/2021 17:09:30,4,"35JA53-9",,5.80000,,294,,,0,"35JA53-9   Labeled incorrectly as ""Piltcher""",0,1
295,"Curteman",295,"3D","Processed",6/19/2021 17:10:59,40,"G-429",4,7.00000,,295,,,0,"Pilcher Creek G-429",0,1
296,"Curteman",296,"3D","Processed",6/19/2021 17:12:24,40,"K-6",4,1.80000,,296,,,0,"Pilcher Creek K-6",0,1
297,"Curteman",297,"3D","Processed",6/19/2021 17:13:51,40,"L-32",4,5.90000,,297,,,0,"Pilcher Creek L-32",0,1
298,"Curteman",298,"3D","Processed",6/19/2021 17:15:18,40,"J-62",4,13.00000,,298,,,0,"Pilcher Creek J-62",0,1
299,"Curteman",299,"3D","Processed",6/19/2021 17:16:45,40,"H-21",4,23.70000,,299,,,0,"Pilcher Creek H-21",0,1
300,"Curteman",300,"3D","Processed",6/19/2021 17:18:13,40,"J-98",4,5.40000,,300,,,0,"Pilcher Creek J-98",0,1
301,"Curteman",301,"3D","Processed",6/19/2021 17:19:36,40,"G-235",3,7.10000,,301,,,0,"Pilcher Creek G-235",0,1
302,"Curteman",302,"3D","Processed",6/19/2021 17:20:59,40,"H-27",3,8.40000,,302,,,0,"Pilcher Creek H-27",0,1
303,"Curteman",303,"3D","Processed",6/19/2021 17:22:22,40,"G-3",3,6.90000,,303,,,0,"Pilcher Creek G-3;    potential scan edit for detail with flake",0,1
304,"Curteman",304,"3D","Processed",6/19/2021 17:23:49,40,"G-180",3,15.40000,,304,,,0,"Pilcher Creek G-180",0,1
305,"Curteman",305,"3D","Processed",6/19/2021 17:25:17,40,"K-35",4,12.10000,,305,,,0,"(no Procrustes) Pilcher Creek K-35",0,1
306,"Curteman",306,"3D","Processed",6/19/2021 17:26:40,40,"G-432",3,12.30000,,306,,,0,"Pilcher Creek G-432",0,1
307,"Curteman",307,"3D","Processed",6/19/2021 17:28:03,40,"F-101",3,13.30000,,307,,,0,"Pilcher Creek F-101",0,1
308,"Nyers",308,"2.5D","Processed",6/19/2021 17:29:23,40,"G-437",3,13.60000,,308,,,0,"Pilcher Creek G-437",0,1
309,"Curteman",309,"3D","Processed",6/19/2021 17:30:50,40,"J-77",3,14.90000,,309,,,0,"Pilcher Creek J-77",0,1
310,"Curteman",310,"3D","Processed",6/19/2021 17:32:13,40,"K-92",4,14.20000,,310,,,0,"(no Procrustes) Pilcher Creek K-92",0,1
311,"Curteman",311,"3D","Processed",6/19/2021 17:33:36,40,"K-16",3,19.80000,,311,,,0,"Pilcher Creek K-16",0,1
312,"Curteman",312,"3D","Processed",6/19/2021 17:34:59,40,"L-21",3,14.50000,,312,,,0,"Pilcher Creek L-21  changed weight to 14.5 from 24.5",0,1
313,"Curteman",313,"3D","Processed",6/19/2021 17:36:22,40,"103",3,12.10000,,313,,,0,"Pilcher Creek 103",0,1
314,"Curteman",314,"3D","Processed",6/19/2021 17:37:49,40,"K-2",4,5.20000,,314,,,0,"Pilcher Creek K-2",0,1
315,"Curteman",315,"3D","Processed",6/19/2021 17:39:11,40,"87",3,51.60000,,315,,,0,"Pilcher Creek  87",0,1
316,"Curteman",316,"3D","Processed",6/19/2021 17:40:34,40,"G-69",3,9.30000,,316,,,0,"Pilcher Creek G-69",0,1
317,"Curteman",317,"3D","Processed",6/19/2021 17:41:56,40,"G-346",3,10.70000,,317,,,0,"Pilcher Creek G-346",0,1
318,"Curteman",318,"3D","Processed",6/19/2021 17:43:37,40,"G-266",4,6.40000,,318,,,0,"(no Procrustes) Pilcher Creek G-266",0,1
319,"Curteman",319,"3D","Processed",6/19/2021 17:45:06,40,"122",4,11.80000,,319,,,0,"Pilcher Creek -122",0,1
320,"Curteman",320,"3D","Processed",6/19/2021 17:46:30,40,"F-81",4,2.20000,,320,,,0,"Pilcher Creek F-81",0,1
321,"Nyers",321,"3D","Processed",6/19/2021 17:47:55,11,"73-59020",4,4.78000,,321,"10IH73-59020",,0,"Unit B NW Level 9. RN 162",1,1
322,"Nyers",322,"3D","Processed",6/19/2021 17:49:34,11,"73-59262",4,5.65000,,322,"10IH73-59262",,0,"Unit D SW Lv 9",0,1
323,"Skinner",323,"3D","Processed",6/19/2021 17:50:59,11,"73-29701",4,7.98000,,323,"10IH73-29701",,0,"Unit F NW Level 15. RN 25084",1,1
324,"Nyers",324,"3D","Processed",6/19/2021 17:52:27,11,"73-30095",4,7.41000,,324,"10IH73-30095",,0,"Unit E SE Level 16. RN 17610",1,1
325,"Nyers",325,"3D","Processed",6/19/2021 17:53:50,11,"73-23998",4,5.47000,,325,"10IH73-23998",,0,"Unit J NE Level 17. RN 14004",0,1
326,"Nyers",326,"3D","Processed",6/19/2021 17:55:15,295,"73-27087",4,9.20000,,326,"10IH73-27087",,0,"Cooper's Ferry Pit Feature P1",1,1
327,"Nyers",327,"3D","Processed",6/19/2021 17:56:39,295,"73-24958",4,8.50000,,327,"10IH73-24958",,0,"Cooper's Ferry Pit Feature P1",1,1
328,"Nyers",328,"3D","Processed",6/19/2021 17:58:10,296,"73-627",5,6.25000,,328,"10IH73-627",,0,"Unit A SE Level 28",1,1
329,"Nyers",329,"3D","Processed",6/19/2021 17:59:35,296,"73-626",5,5.78000,,329,"10IH73-626",,0,"Unit A SE Level 28",1,1
330,"Nyers",330,"3D","Processed",6/19/2021 18:01:00,296,"73-628",5,5.21000,,330,"10IH73-628",,0,"Unit A SE Level 28",1,1
331,"Nyers",331,"3D","Processed",6/19/2021 18:02:23,296,"73-629",5,4.21000,,331,"10IH73-629",,0,"Mostly complete stemmed point. Unit A SE Level 28",1,1
332,"Nyers",332,"2.5D","Processed",6/19/2021 18:03:43,9,"Unknown",4,,,332,,,0,"Claypool:  Eden Point",0,1
333,"Nyers",333,"3D","Free to use",,,,,,,,,,0,,0,1
334,"Nyers",334,"3D","Free to use",,,,,,,,,,0,,0,1
335,"Nyers",335,"2.5D","Processed",6/19/2021 18:05:05,26,"127",4,,,335,,,0,"(Face 1 only run of unregistered face pair) Lind Coulee",0,1
336,"Nyers",336,"2.5D","Processed",6/19/2021 18:06:27,26,"123",4,,,336,,,0,"Face 1 temporary run. (Face 1 only run of unregistered face pair) Lind Coulee",0,1
337,"Nyers",337,"2.5D","Processed",6/19/2021 18:07:49,26,"131",4,,,337,,,0,"(Face 1 only run of unregistered face pair) Lind Coulee",0,1
338,"Nyers",338,"2.5D","Processed",6/19/2021 18:09:11,26,"6610",1,,,338,,,0,"Face 1 temporary run. (Face 1 only run of unregistered face pair) Lind Coulee",0,1
339,"Nyers",339,"3D","Free to use",,,,,,,,,,0,,0,1
340,"Nyers",340,"2.5D","Processed",6/19/2021 18:10:34,26,"89",4,,,340,,,0,"Face 1 temporary run. (Face 1 only run of unregistered face pair) Lind Coulee",0,1
341,"Nyers",341,"2.5D","Processed",6/19/2021 18:11:56,26,"93",4,,,341,,,0,"Face 1 temporary run. (Face 1 only run of unregistered face pair) incomplete",0,1
342,"Nyers",342,"2.5D","Processed",6/19/2021 18:13:16,26,"90",4,,,342,,,0,"(Face 1 only run of unregistered face pair) incomplete large biface blade",0,1
343,"Nyers",343,"2.5D","Processed",6/19/2021 18:14:40,26,"100",4,,,343,,,0,"Face 1 temporary run. (Face 1 only run of unregistered face pair) incomplete",0,1
344,"Nyers",344,"2.5D","Processed",6/19/2021 18:16:02,26,"6703",4,,,344,,,0,"(Face 1 only run of unregistered face pair) incomplete",0,1
345,"Nyers",345,"2.5D","Processed",6/19/2021 18:17:24,26,"95",4,,,345,,,0,"Face 1 temporary run. (Face 1 only run of unregistered face pair) incomplete",0,1
346,"Nyers",346,"2.5D","Processed",6/19/2021 18:18:46,26,"4912",4,,,346,,,0,"(Face 1 only run of unregistered face pair) incomplete",0,1
347,"Nyers",347,"2.5D","Processed",6/19/2021 18:20:08,36,"02_192_171",4,,,347,,,0,"Parman loc-3 alternate cat number 006-06-171 parman",0,1
348,"Nyers",348,"2.5D","Processed",6/19/2021 18:21:30,35,"02-195-60",4,,,348,,,0,"Parman loc-2 alternate cat number 006-06-909 parman",0,1
349,"Nyers",349,"2.5D","Processed",6/19/2021 18:22:55,34,"02_194_406",4,,,349,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
350,"Nyers",350,"2.5D","Processed",6/19/2021 18:24:31,36,"02-192-87",4,,,350,,,0,"Parman loc-3  (Face 1 only run of unregistered face pair)",0,1
351,"Nyers",351,"2.5D","Processed",6/19/2021 18:25:51,36,"02-192-20",,,,351,,,0,"Parman loc-3  (Face 1 only run of unregistered face pair)",0,1
352,"Nyers",352,"2.5D","Processed",6/19/2021 18:27:28,34,"02-194-158",4,,,352,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
353,"Nyers",353,"2.5D","Processed",6/19/2021 18:28:50,34,"02-194-3",4,,,353,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
354,"Nyers",354,"2.5D","Processed",11/7/2021 9:10:15,34,"02-194-252",4,,,354,,,0,"Parman loc-1  Long Flute  (Face 1 only run of unregistered face pair)",0,1
355,"Nyers",355,"2.5D","Processed",6/19/2021 18:31:51,34,"02-194-264",4,,,355,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
356,"Nyers",356,"2.5D","Processed",6/19/2021 18:33:14,34,"02-194-328",4,,,356,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
357,"Nyers",357,"2.5D","Processed",6/19/2021 18:34:36,36,"02-192-181",4,,,357,,,0,"Parman loc-3  (Face 1 only run of unregistered face pair)",0,1
358,"Nyers",358,"2.5D","Processed",6/19/2021 18:35:58,34,"02-194-351",4,,,358,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
359,"Nyers",359,"2.5D","Processed",6/19/2021 18:37:23,37,"02-193-29",4,,,359,,,0,"Parman loc-4  (Face 1 only run of unregistered face pair)",0,1
360,"Nyers",360,"2.5D","Processed",6/19/2021 18:38:48,37,"02-193-33",4,,,360,,,0,"Parman loc-4  (Face 1 only run of unregistered face pair)",0,1
361,"Nyers",361,"2.5D","Processed",6/19/2021 18:40:21,34,"02-194-337",4,,,361,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
362,"Nyers",362,"2.5D","Processed",6/19/2021 18:41:46,34,"02-194-4111",4,,,362,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
363,"Nyers",363,"2.5D","Processed",6/19/2021 18:43:10,34,"02-194-164",4,,,363,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
364,"Nyers",364,"2.5D","Processed",6/19/2021 18:44:31,34,"02-194-388",4,,,364,,,0,"Parman loc-1  (Face 1 only run of unregistered face pair)",0,1
365,"Nyers",365,"2D","Processed",6/20/2021 6:35:59,28,"Unknown",4,,,,,,0,"Fig 3a from Rice 1972 Windust Phase",0,1
366,"Nyers",366,"2D","Processed",6/20/2021 6:36:51,27,"Unknown",4,,,,,,0,"Fig 4e from Rice 1972 Windust Phase",0,1
367,"Nyers",367,"2D","Processed",6/20/2021 6:37:40,27,"Unknown",4,,,,,,0,"Fig 5b from Rice 1972 Windust Phase",0,1
368,"Nyers",368,"2D","Processed",6/20/2021 6:38:31,27,"Unknown",4,,,,,,0,"Fig 5d from Rice 1972 Windust Phase",0,1
369,"Nyers",369,"2D","Processed",6/20/2021 6:39:22,27,"Unknown",4,,,,,,0,"Fig 6a from Rice 1972 Windust Phase",0,1
370,"Nyers",370,"2D","Processed",6/20/2021 6:40:13,27,"Unknown",4,,,,,,0,"Fig 6c from Rice 1972 Windust Phase",0,1
371,"Nyers",371,"2D","Processed",6/20/2021 6:41:04,27,"Unknown",4,,,,,,0,"Fig 6d from Rice 1972 Windust Phase",0,1
372,"Nyers",372,"2D","Processed",6/20/2021 6:41:54,27,"Unknown",4,,,,,,0,"Fig 7a from Rice 1972 Windust Phase",0,1
373,"Nyers",373,"2D","Processed",6/20/2021 6:42:45,27,"Unknown",4,,,,,,0,"Fig 7b from Rice 1972 Windust Phase",0,1
374,"Nyers",374,"2D","Processed",6/20/2021 6:43:36,27,"Unknown",4,,,,,,0,"Fig 7c from Rice 1972 Windust Phase",0,1
375,"Nyers",375,"2D","Processed",6/20/2021 6:44:27,27,"Unknown",4,,,,,,0,"Fig 7d from Rice 1972 Windust Phase",0,1
376,"Nyers",376,"2D","Processed",6/20/2021 6:45:18,27,"Unknown",4,,,,,,0,"Fig 7f from Rice 1972 Windust Phase",0,1
377,"Nyers",377,"2D","Processed",6/20/2021 6:46:09,27,"Unknown",4,,,,,,0,"Fig 8a from Rice 1972 Windust Phase",0,1
378,"Nyers",378,"2D","Processed",6/20/2021 6:46:59,27,"Unknown",4,,,,,,0,"Fig 8c from Rice 1972 Windust Phase",0,1
379,"Nyers",379,"2D","Processed",6/20/2021 6:47:50,27,"Unknown",4,,,,,,0,"Fig 8d from Rice 1972 Windust Phase",0,1
380,"Nyers",380,"2D","Processed",6/20/2021 6:48:40,27,"Unknown",4,,,,,,0,"Fig 8e from Rice 1972 Windust Phase",0,1
381,"Nyers",381,"2D","Processed",6/20/2021 6:49:31,27,"Unknown",4,,,,,,0,"Fig 8f from Rice 1972 Windust Phase",0,1
382,"Nyers",382,"2D","Processed",6/20/2021 6:50:22,27,"Unknown",4,,,,,,0,"Fig 8h from Rice 1972 Windust Phase",0,1
383,"Nyers",383,"2D","Processed",6/20/2021 6:51:12,27,"Unknown",4,,,,,,0,"Fig 9b from Rice 1972 Windust Phase",0,1
384,"Nyers",384,"2D","Processed",6/20/2021 6:52:03,27,"Unknown",4,,,,,,0,"Fig 9c from Rice 1972 Windust Phase    (Same as 1537 3D version)",0,1
385,"Nyers",385,"2D","Processed",6/20/2021 6:52:54,27,"Unknown",4,,,,,,0,"Fig 9d from Rice 1972 Windust Phase",0,1
386,"Nyers",386,"2D","Processed",6/20/2021 6:53:44,27,"Unknown",4,,,,,,0,"Fig 9e from Rice 1972 Windust Phase",0,1
387,"Nyers",387,"2D","Processed",6/20/2021 6:54:34,27,"Unknown",4,,,,,,0,"Fig 9f from Rice 1972 Windust Phase",0,1
388,"Nyers",388,"2D","Processed",6/20/2021 6:55:27,27,"Unknown",4,,,,,,0,"Fig 9g from Rice 1972 Windust Phase",0,1
389,"Nyers",389,"2D","Processed",6/20/2021 6:56:18,27,"Unknown",3,,,,,,0,"Fig 10c from Rice 1972 Windust Phase",0,1
390,"Nyers",390,"2D","Processed",6/20/2021 6:57:21,27,"Unknown",4,,,,,,0,"Fig 10d from Rice 1972 Windust Phase",0,1
391,"Nyers",391,"2D","Processed",6/20/2021 6:58:11,27,"Unknown",4,,,,,,0,"Fig 10e from Rice 1972 Windust Phase",0,1
392,"Nyers",392,"2D","Processed",6/20/2021 6:59:02,27,"Unknown",4,,,,,,0,"Fig 10f from Rice 1972 Windust Phase",0,1
393,"Nyers",393,"2D","Processed",6/20/2021 6:59:53,27,"Unknown",4,,,,,,0,"Fig 10g from Rice 1972 Windust Phase",0,1
394,"Nyers",394,"2.5D","Processed",6/19/2021 18:45:51,47,"637_199",4,,,394,,,0,"Face 1 temporary run.  Sentinel Gap",0,1
395,"Nyers",395,"2.5D","Processed",6/19/2021 18:47:26,47,"282_112",4,,,395,,,0,"Face 1 temporary run.  Sentinel Gap",0,1
396,"Nyers",396,"3D","Missing",,47,"668_207",,,,396,,,0,"Bone tool",0,0
397,"Nyers",397,"2.5D","Processed",6/19/2021 18:48:46,47,"1254_384",4,,,397,,,0,"Face 1 temporary run.  Sentinel Gap",0,1
398,"Nyers",398,"2.5D","Processed",11/7/2021 10:02:42,47,"743_221",4,,,398,,,0,"Face 1 temporary run.  artifact in two pieces, digitally reconstructed",0,1
399,"Nyers",399,"2.5D","Processed",6/19/2021 18:51:42,47,"1112_314",4,,,399,,,0,"Face 1 temporary run.  fragmentary artifact",0,1
400,"Nyers",400,"3D","Missing",,47,"776_117",,,,400,,,0,"Bone tool",0,0
401,"Carroll",401,"3D","Processed",6/19/2021 18:53:08,42,"IO-23",4,7.37000,,,,,0,"Isolated Clovis on private land via Jesse Adams with Logan-Simpson",0,1
402,"Nyers",402,,"not yet scanned",,,"08-004",,,,402,,,0,"clovis base only",0,0
404,"Nyers",404,"3D","Free to use",,,,,,,,,,0,,0,1
405,"Nyers",405,,"not yet scanned",,,"07-163",,,,405,,,0,"clovis base only",0,0
406,"Nyers",406,"3D","Free to use",,,,,,,,,,0,,0,1
407,"Nyers",407,,"not yet scanned",,,"08-002",,,,407,,,0,"unknown provenance, clovis base only",0,0
408,"Nyers",408,,"not yet scanned",,,"00-384",,,,408,,,0,"clovis base only",0,0
409,"Nyers",409,"3D","Free to use",,,,,,,,,,0,,0,1
410,"Nyers",410,,"not yet scanned",,,"12-145",,,,410,,,0,"clovis base only",0,0
411,"Nyers",411,,"not yet scanned",,,"12-369",,,,411,,,0,"clovis base only",0,0
412,"Nyers",412,,"not yet scanned",,,"NA",,,,412,,,0,"clovis base only, no visable catalog/accession number",0,0
413,"Nyers",413,"3D","Free to use",,,,,,,,,,0,,0,1
414,"Nyers",414,,"not yet scanned",,,"08-106",,,,414,,,0,"clovis base only Alvord Desert",0,0
415,"Nyers",415,,"not yet scanned",,,"07-229",,,,415,,,0,"clovis base only",0,0
416,"Nyers",416,,"not yet scanned",,,"12-146",,,,416,,,0,"clovis base only",0,0
417,"Nyers",417,,"not yet scanned",,,"07-303",,,,417,,,0,"clovis base only Rimrock Lake",0,0
418,"Nyers",418,"3D","Free to use",,,,,,,,,,0,,0,1
419,"Nyers",419,"3D","Free to use",,,,,,,,,,0,,0,1
420,"Nyers",420,"2D","Processed",11/7/2021 10:03:53,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_1_a Mill Iron PPT",0,1
421,"Nyers",421,"2D","Processed",11/7/2021 10:04:57,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_1_e Mill Iron PPT",0,1
422,"Nyers",422,"2D","Processed",6/20/2021 7:02:52,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_2_b Mill Iron PPT",0,1
423,"Nyers",423,"2D","Processed",6/20/2021 7:03:43,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_2_e Mill Iron PPT",0,1
424,"Nyers",424,"2D","Processed",6/20/2021 7:04:34,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_3_a Mill Iron PPT",0,1
425,"Nyers",425,"2D","Processed",11/7/2021 10:06:06,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_3_b Mill Iron PPT",0,1
426,"Nyers",426,"2D","Processed",11/7/2021 10:07:10,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_3_c Mill Iron PPT",0,1
427,"Nyers",427,"2D","Processed",11/7/2021 10:08:13,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_3_d Mill Iron PPT",0,1
428,"Nyers",428,"2D","Processed",6/20/2021 7:09:00,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_3_e Mill Iron PPT",0,1
429,"Nyers",429,"2D","Processed",6/20/2021 7:09:51,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_3_f Mill Iron PPT",0,1
430,"Nyers",430,"2D","Processed",6/20/2021 7:10:48,31,"Unknown",4,,,,,,0,"Mill Iron Site from Bradley_Frison 1996 4_4_a Mill Iron PPT",0,1
431,"Nyers",431,"2D","Processed",6/20/2021 7:11:37,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_b Small Corner-notched PPT",0,1
432,"Nyers",432,"2D","Processed",6/20/2021 7:12:27,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_c Small Corner-notched PPT",0,1
433,"Nyers",433,"2D","Processed",6/20/2021 7:13:18,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_e Desert side-notched PPT",0,1
434,"Nyers",434,"2D","Processed",6/20/2021 7:14:10,8,"Unknown",1,,,,,,0,"Challis Bison Jump from Butler 1978 25_f Desert side-notched PPT",0,1
435,"Nyers",435,"2D","Processed",6/20/2021 7:15:01,8,"Unknown",1,,,,,,0,"Challis Bison Jump from Butler 1978 25_g Desert side-notched PPT",0,1
436,"Nyers",436,"2D","Processed",6/20/2021 7:15:53,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_i Desert side-notched PPT",0,1
437,"Nyers",437,"2D","Processed",6/20/2021 7:16:44,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_k Desert side-notched PPT",0,1
438,"Nyers",438,"2D","Processed",6/20/2021 7:17:38,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_l Desert side-notched PPT",0,1
439,"Nyers",439,"2D","Processed",6/20/2021 7:18:28,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_m Desert side-notched PPT",0,1
440,"Nyers",440,"2D","Processed",6/20/2021 7:19:18,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_n Desert side-notched PPT",0,1
441,"Nyers",441,"2D","Processed",6/20/2021 7:20:09,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_o Desert side-notched PPT",0,1
442,"Nyers",442,"2D","Processed",6/20/2021 7:21:00,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_p Desert side-notched PPT",0,1
443,"Nyers",443,"2D","Processed",6/20/2021 7:21:50,8,"Unknown",,,,,,,0,"Challis Bison Jump from Butler 1978 25_q Desert side-notched PPT",0,1
444,"Nyers",444,"2D","Processed",11/7/2021 10:09:17,50,"Unknown",5,,,,,,0,"Simon Site Clovis Cache from Butler 1978 31 Simon Cache Clovis a PPT",0,1
445,"Nyers",445,"2D","Processed",6/20/2021 7:23:49,50,"Unknown",5,,,,,,0,"Simon Site Clovis Cache from Butler 1978 31 Simon Cache Clovis b PPT",0,1
446,"Nyers",446,"2D","Processed",6/20/2021 7:24:46,50,"Unknown",5,,,,,,0,"Simon Site Clovis Cache from Butler 1978 31 Simon Cache Clovis c PPT",0,1
447,"Nyers",447,"2D","Processed",6/20/2021 7:25:38,12,"Unknown",,,,,,,0,"Curlew Valley from Butler 1978 33_a Folsom PPT",0,1
448,"Nyers",448,"2D","Processed",6/20/2021 7:26:29,18,"Unknown",4,,,,,,0,"Haskett Site from Butler 1978 33_c Plano PPT",0,1
449,"Nyers",449,"2D","Processed",6/20/2021 7:27:20,18,"Unknown",4,,,,,,0,"Haskett Site from Butler 1978 33_d Plano PPT",0,1
450,"Nyers",450,"2D","Processed",6/20/2021 7:28:11,18,"Unknown",4,,,,,,0,"Haskett Site from Butler 1978 33_e Plano PPT  (duplicate of PSAL 476)",0,1
451,"Nyers",451,"2D","Processed",6/20/2021 7:29:02,18,"Unknown",4,,,,,,0,"Haskett Site from Butler 1978 33_f Plano PPT",0,1
